Product Title,Product Price,Product Asin,Product URL
Standard Unisex Classic Long Sleeve Sweatshirt,$49.65,B0BGQG8K1C,https://www.amazon.com/Cummins-Standard-Unisex-Classic-Sweatshirt/dp/B0BGQG8K1C/ref=sr_1_166?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-166
"Cummins Men's Standard Short Sleeve T-Shirt, Black, Extra Large",$49.65,B0B7DD31H3,https://www.amazon.com/Cummins-Standard-Short-Sleeve-T-Shirt/dp/B0B7DD31H3/ref=sr_1_167?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-167
"The Cuff Deluxe Ankle and Wrist Weight, 7 Piece Set",$49.65,B009R2W8UW,https://www.amazon.com/Cuff-Piece-Deluxe-Functional-Set/dp/B009R2W8UW/ref=sr_1_168?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-168
Men's Sweatshirt Black Zipper Hoodie,$49.65,B0BG6FLD32,https://www.amazon.com/Cummins-Unisex-Classic-Sleeve-Hoodie/dp/B0BG6FLD32/ref=sr_1_169?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-169
"Cat® CAT012213J Neoprene Mechanic Gloves – Jumbo, Water-Resistant Padded Clarino Palm Gloves with Curved Fingers, Silicone Finger Grips",$49.65,B001KX1MJE,https://www.amazon.com/CAT012213J-Neoprene-Mechanic-Water-Resistant-Silicone/dp/B001KX1MJE/ref=sr_1_170?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-170
"Case Logic Notion 17.3"" Laptop Backpack, Black",$49.65,B07ZJR28GW,https://www.amazon.com/Case-Logic-3204202-Notion-Backpack/dp/B07ZJR28GW/ref=sr_1_171?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-171
SC200916BKM Black Cowboy Boots with Buckle for Western Style or Motorcycle Look Medium,$49.65,B0BMMB7LCR,https://www.amazon.com/Searchers-SC200916BKM-Cowboy-Western-Motorcycle/dp/B0BMMB7LCR/ref=sr_1_172?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-172
"JYFSP11 Tactical Sling Bag with Heavy Duty Shoulder Strap Handbag, 13-Inch Shoulder Bag, Black",$49.65,B099XC5JD8,https://www.amazon.com/Scipio-Tactical-Black-Sling-Shoulder/dp/B099XC5JD8/ref=sr_1_173?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-173
Panda Sequin Backpack for Girls - Panda Backpack with 2 Way Sequins,$49.65,B07VLNN2B7,https://www.amazon.com/Panda-Sequin-Backpack-Girls-Sequins/dp/B07VLNN2B7/ref=sr_1_174?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-174
"EagleEmblems Don't Tread On Me Cap, Black, Adjustable",$49.65,B06XZL1M35,https://www.amazon.com/EagleEmblems-Dont-Tread-Black-Adjustable/dp/B06XZL1M35/ref=sr_1_175?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-175
"CORE Gaming Tactical Laptop Backpack 17.3"" (17.3 inches; MECGBT; Mobile Edge) - Black",$49.65,B0002QWU4Q,https://www.amazon.com/Mobile-Edge-MEASL1-Signal-Locator/dp/B0002QWU4Q/ref=sr_1_176?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-176
"EPSON 312 Claria Photo HD Ink High Capacity Black Cartridge (T312XL120-S) Works with Expression Photo XP-8500, XP-8600, XP-8700, XP-15000",$36.61,B074R1VWCW,https://www.amazon.com/Epson-T312XL120-Claria-Capacity-Cartridge/dp/B074R1VWCW/ref=sr_1_177?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-177
"303 Aerospace Protectant – UV Protection – Repels Dust, Dirt, & Staining – Smooth Matte Finish – Restores Like-New Appearance – 128 Fl. Oz. (30320)",$36.61,B00L4TF32G,https://www.amazon.com/303-30320-Protectant-Plastic-Fiberglass/dp/B00L4TF32G/ref=sr_1_178?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-178
"ViewSonic VA1655 15.6 Inch 1080p Portable IPS Monitor with a Built-in Stand, Mobile Ergonomics, USB C, Mini HDMI and Protective Case for Home and Office,Black",$36.61,B09237LL5Q,https://www.amazon.com/ViewSonic-VA1655-Portable-Ergonomics-Protective/dp/B09237LL5Q/ref=sr_1_179?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-179
"EPSON 542 EcoTank Ink Ultra-high Capacity Bottle Black (T542120-S) Works with EcoTank Pro ET-5150, ET-5170, ET-5180, ET-5800, ET-5850, ET-5880, ET-16600, ET-16650",$36.61,B084WYGJ9W,https://www.amazon.com/Epson-EcoTank-542-Ink-T542120-S/dp/B084WYGJ9W/ref=sr_1_180?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-180
Fujifilm Instax Square Twin Pack Film - 20 Exposures,$36.61,B07CVL53HB,https://www.amazon.com/Fujifilm-Instax-Square-Twin-Pack/dp/B07CVL53HB/ref=sr_1_181?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-181
Lucas Oil 10043 SAE 80W-90 Heavy Duty Gear Oil - 1 Quart,$36.61,B0007ZFTOA,https://www.amazon.com/Lucas-10043-80W-90-Heavy-Duty/dp/B0007ZFTOA/ref=sr_1_182?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-182
"SanDisk 256GB Ultra microSDXC UHS-I Memory Card with Adapter - 120MB/s, C10, U1, Full HD, A1, Micro SD Card - SDSQUA4-256G-GN6MA",$36.61,B08GY8NHF2,https://www.amazon.com/SanDisk-256GB-MicroSDXC-Memory-Adapter/dp/B08GY8NHF2/ref=sr_1_183?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-183
"Panasonic BK-4MCCA4BA eneloop AAA 2100 Cycle Ni-MH Pre-Charged Rechargeable Batteries, 4-Battery Pack",$36.61,B00JHKSMJK,https://www.amazon.com/Panasonic-BK-4MCCA4BA-eneloop-Pre-Charged-Rechargeable/dp/B00JHKSMJK/ref=sr_1_184?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-184
Crucial RAM 32GB Kit (2x16GB) DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Desktop Memory CT2K16G4DFRA32A,$36.61,B08C4LXXCJ,https://www.amazon.com/Crucial-2x16GB-Desktop-Memory-CT2K16G4DFRA32A/dp/B08C4LXXCJ/ref=sr_1_185?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-185
"TP-Link EAP225-Outdoor | Omada AC1200 Wireless Gigabit Outdoor Access Point | Business WiFi Solution w/ Mesh Support, Seamless Roaming & MU-MIMO | PoE Powered | SDN Integrated | Cloud Access & App",$36.61,B07953S2FD,https://www.amazon.com/TP-Link-Wireless-MU-MIMO-Gigabit-EAP225-Outdoor/dp/B07953S2FD/ref=sr_1_186?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-186
"Lenovo Laptop Shoulder Bag T210, Fits up to 17-inch laptop or tablet, Sleek Design, Durable and Water-Repellent Fabric",$36.61,B075Y73SDV,https://www.amazon.com/Lenovo-Carrying-15-6-Inch-Water-Repellent-GX40Q17231/dp/B075Y73SDV/ref=sr_1_187?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-187
"APC UPS 1500VA Sine Wave UPS Battery Backup, BR1500MS2 Backup Battery Power Supply, AVR, 10 Outlets, (2) USB Charger Ports",$36.61,B08GRY1W93,https://www.amazon.com/APC-Protector-BR1500MS2-Back-UPS-Uninterruptible/dp/B08GRY1W93/ref=sr_1_188?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-188
Fujifilm Instax Mini 12 Instant Camera - Clay White,$36.61,B0BWNYBRNL,https://www.amazon.com/Fujifilm-Instax-Mini-Instant-Camera/dp/B0BWNYBRNL/ref=sr_1_189?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-189
"Brother Genuine-Drum DR630, Page Yields Approximately 12,000 Pages, Black",$36.61,B00LJZQNYC,https://www.amazon.com/Brother-Genuine-DR630-Seamless-Integration/dp/B00LJZQNYC/ref=sr_1_190?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-190
"Presto 08810 Professional Electric Knife Sharpener, Multi/None",$36.61,B000TYBWJ0,https://www.amazon.com/Presto-08810-Professional-Electric-Sharpener/dp/B000TYBWJ0/ref=sr_1_191?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-191
"Petrodex Toothpaste for Dogs and Puppies, Cleans Teeth and Fights Bad Breath, Reduces Plaque and Tartar Formation, Enzymatic Toothpaste, Peanut Flavor, 2.5oz",$36.61,B007BU73PC,https://www.amazon.com/Petrodex-Natural-Toothpaste-Dog-Peanut/dp/B007BU73PC/ref=sr_1_192?m=A3DQZEP4SGW5UA&qid=1699704047&s=merchant-items&sr=1-192
"Aqueon Aquarium Fish Tank Preset Heater For Up To 40 Gallons, 100 Watts",$32.93,B00P9QH5US,https://www.amazon.com/Aqueon-100106252-Preset-Heater-100W/dp/B00P9QH5US/ref=sr_1_193?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-193
"Garmin 010-02038-02 DriveSmart 65, Built-In Voice-Controlled GPS Navigator with 6.95” High-Res Display , Black",$32.93,B07MN61RKT,https://www.amazon.com/Garmin-DriveSmart-Traffic-Hands-Free-Information/dp/B07MN61RKT/ref=sr_1_194?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-194
"K&N Premium Oil Filter: Protects your Engine: Compatible with Select INFINITI/MAZDA/NISSAN/SUBARU Vehicle Models (See Product Description for Full List of Compatible Vehicles), HP-1008",$32.93,B000C4087Y,https://www.amazon.com/HP-1008-Performance-Wrench-Off-Oil-Filter/dp/B000C4087Y/ref=sr_1_195?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-195
"APC UPS Battery Replacement RBC17 for APC Models BE650G1, BE750G, BR700G, BE850M2, BE850G2, BX850M, BE650G, BN600, BN700MC, BN900M, and Select Others",$32.93,B0002QLDLC,https://www.amazon.com/APC-Battery-Replacement-BE650G1-RBC17/dp/B0002QLDLC/ref=sr_1_196?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-196
"Canon CLI-251 BK/CMY 4PK Compatible to MG6320, iP7220, MG5420, MX922, MG7120, MG6420, MG5520, iX6820, iP8720, MG7520, MG6620, MG5620",$32.93,B00ATZ9JZI,https://www.amazon.com/Canon-CLI-251-BK-CMY-4PK/dp/B00ATZ9JZI/ref=sr_1_197?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-197
"Samsill Durable .5 Inch Binder, Made in the USA, Round Ring Customizable Clear View Binder, White, 8 Pack (S88417)",$32.93,B00BL3ESU8,https://www.amazon.com/Samsill-Ring-Durable-View-Binders/dp/B00BL3ESU8/ref=sr_1_198?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-198
"Fluker's Sun Dome Reptile Lamp - Deep Dome Flush Mount Light Fixture,White, 5.5 Inches,Black",$32.93,B003I5QNGY,https://www.amazon.com/Flukers-Mini-Dome-Reptile-Lamp/dp/B003I5QNGY/ref=sr_1_199?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-199
"NETGEAR 5-Port Gigabit Ethernet Unmanaged Switch (GS105NA) - Desktop or Wall Mount, and Limited Lifetime Protection",$32.93,B0000BVYT3,https://www.amazon.com/NETGEAR-Ethernet-Unmanaged-Protection-GS105NA/dp/B0000BVYT3/ref=sr_1_200?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-200
"303 Marine Clear Protective Cleaner - Cleans and Protects Vinyl and Plastics, Provides Superior UV Protection, Prevents Yellowing and Cracking, 32oz (30215) Packaging May Vary",$32.93,B00TUNST10,https://www.amazon.com/303-Superior-UV-Vinyl-Protection/dp/B00TUNST10/ref=sr_1_201?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-201
Presto 07046 Tilt 'n Drain Big Griddle Cool-Touch Electric Griddle,$32.93,B00066XROO,https://www.amazon.com/Presto-07046-Griddle-Cool-Touch-Electric/dp/B00066XROO/ref=sr_1_202?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-202
"Canon PGI-250 PGBK Compatible to iP7220,iP8720,iX6820,MG5420,MG5520/MG6420,MG5620/MG6620,MG6320,MG7120,MG7520,MX922/MX722 Printers",$32.93,B00AH9JVJ0,https://www.amazon.com/Canon-PGI-250-PGBK-Compatible-MG5520/dp/B00AH9JVJ0/ref=sr_1_203?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-203
"DERMA-E Stem Cell Lifting Eye Treatment – Multi Action Firming and Tightening Under Eye and Upper Eyelid Cream - Hydrating and Revitalizing Moisturizer, 0.5oz",$32.93,B00XAJI1AE,https://www.amazon.com/DERMA-Stem-Cell-Lifting-Treatment/dp/B00XAJI1AE/ref=sr_1_204?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-204
"TP-Link AC750 Wireless Portable Nano Travel Router(TL-WR902AC) - Support Multiple Modes,Hotspot/Bridge/Range Extender/Access Point/Client Modes, Dual Band WiFi, 1 USB 2.0 Port",$32.93,B01N5RCZQH,https://www.amazon.com/TP-Link-Wireless-Travel-Router-TL-WR902AC/dp/B01N5RCZQH/ref=sr_1_205?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-205
"Tripp Lite SMART1500LCD 1500VA Smart UPS Battery Back Up, 900W Rack-Mount/Tower, LCD, AVR, USB, DB9, 3 Year Warranty & Dollar 250,000 Insurance Black",$32.93,B000DZRY9C,https://www.amazon.com/Tripp-Lite-Battery-Rack-Mount-SMART1500LCD/dp/B000DZRY9C/ref=sr_1_206?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-206
"Cyber Acoustics USB Speaker Bar (CA-2890) – Stereo USB Powered Speaker, Easily Clamps to Monitor, Convenient Controls",$32.93,B09DJ1ZM5W,https://www.amazon.com/Cyber-Acoustics-USB-Speaker-Bar/dp/B09DJ1ZM5W/ref=sr_1_207?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-207
Seachem StressGuard Slime Coat Protection - Stress and Toxic Ammonia Reducer 500 ml,$32.93,B001F0KX06,https://www.amazon.com/Seachem-116052306-StressGuard-500ml/dp/B001F0KX06/ref=sr_1_208?m=A3DQZEP4SGW5UA&qid=1699704050&s=merchant-items&sr=1-208
"Batman 3D Molded 16 inch Backpack (16 Inch, Blue/Black)",$21.25,B07F3B52CH,https://www.amazon.com/Batman-Molded-inch-Backpack-Black/dp/B07F3B52CH/ref=sr_1_209?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-209
Elegant Moments Women's Cupless Lace Mini Dress-Plus Size,$21.25,B0062TWEF2,https://www.amazon.com/HSL8527Q-Vivace-Collection-Elegant-Moments/dp/B0062TWEF2/ref=sr_1_210?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-210
"Mercury Luggage Garment Bag, Black",$21.25,B08V6MTV1Z,https://www.amazon.com/Mercury-Luggage-Garment-Bag-Black/dp/B08V6MTV1Z/ref=sr_1_211?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-211
"Dad to Be Satin Button 2"" Party Accessory",$21.25,B00AVZV8EQ,https://www.amazon.com/Dad-Satin-Button-Party-Accessory/dp/B00AVZV8EQ/ref=sr_1_212?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-212
"Cummins Men Standard Short Sleeve Pocket Tee, Black",$21.25,B0B7DBYM85,https://www.amazon.com/Cummins-Standard-Short-Sleeve-Pocket/dp/B0B7DBYM85/ref=sr_1_213?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-213
"CTW Home Collection 420195 Tractor Boot Scraper, 10-Inch Width, Cast Iron",$21.25,B08WH4SG2L,https://www.amazon.com/CTW-Home-Collection-420195-Tractor/dp/B08WH4SG2L/ref=sr_1_214?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-214
Mapalé 97 Women Underwear Sexy Lingerie Panties Thong Boyhort Cage Panty Mujer,$21.25,B075WZSMZ8,https://www.amazon.com/97-Underwear-Lingerie-Panties-Boyhort/dp/B075WZSMZ8/ref=sr_1_215?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-215
Pink Lipstick All Night Wrong Dress Black,$21.25,B07MZBJB5T,https://www.amazon.com/Pink-Lipstick-Night-Wrong-Dress/dp/B07MZBJB5T/ref=sr_1_216?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-216
WOOD ROCKET Live Laugh Cum Soft Enamel Adult Keychain,$21.25,B0B5NMK3B6,https://www.amazon.com/WOOD-ROCKET-Laugh-Enamel-Keychain/dp/B0B5NMK3B6/ref=sr_1_217?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-217
Elegant Moments Women's Crochet Long Sleeve Mini Dress with Hood,$21.25,B00D6AJ7TG,https://www.amazon.com/Elegant-Moments-Womens-Crochet-Sleeve/dp/B00D6AJ7TG/ref=sr_1_218?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-218
Male Power 443-277 Hocus Pocus Uplift Bong Thong,$21.25,B0BTQ4F9XQ,https://www.amazon.com/Male-Power-443-277-Uplift-XL/dp/B0BTQ4F9XQ/ref=sr_1_219?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-219
Bambini Boy's Six Pack Pastel Tank Top,$21.25,B01D53G2W8,https://www.amazon.com/bambini-Unisex-6-Pack-Sleeveless-T-Shirts/dp/B01D53G2W8/ref=sr_1_220?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-220
Elegant Moments Women's Opaque Thigh Hi with Satin Bow Plus Size,$21.25,B001MXM0CA,https://www.amazon.com/Elegant-Moments-Womens-Opaque-Thigh/dp/B001MXM0CA/ref=sr_1_221?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-221
Smiffys Fever Women's Sienna Long Feathered Wig with Fringe 26” Inches,$21.25,B00DY9DJU2,https://www.amazon.com/Fever-Womens-Feathered-Cherry-26inch/dp/B00DY9DJU2/ref=sr_1_222?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-222
KITBICGSM11BKBOSB310HDS - Value Kit - Stanley Bostitch B310HDS AntiJam Heavy-Duty Stapler (BOSB310HDS) and BIC Round Stic Ballpoint Stick Pen (BICGSM11BK),$21.25,B00MON7702,https://www.amazon.com/KITBICGSM11BKBOSB310HDS-Heavy-Duty-BOSB310HDS-Ballpoint-BICGSM11BK/dp/B00MON7702/ref=sr_1_223?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-223
Cummins Men's Standard Unisex Classic Long Sleeve Sweatshirt,$21.25,B0BGQGR7W8,https://www.amazon.com/Cummins-Unisex-Crewneck-Sweatshirt-CMN5026-2XL/dp/B0BGQGR7W8/ref=sr_1_224?m=A3DQZEP4SGW5UA&qid=1699704054&s=merchant-items&sr=1-224
"Canon PGI-280 XXL Pigment Black Ink Tank, Compatible to: TS8120, TS6120, TR7520, TR8520, TS9120, TS8120",$45.44,B074TQR73H,https://www.amazon.com/Canon-PGI-280-Pigment-Black-Compatible/dp/B074TQR73H/ref=sr_1_225?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-225
Aqueon QuietFlow E Internal Power Filter Extra Small - 3 Gallon,$45.44,B06XW2B39Z,https://www.amazon.com/Aqueon-Quietflow-Internal-Filter-Gallon/dp/B06XW2B39Z/ref=sr_1_226?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-226
"Bondo Fiberglass Resin Repair Kit, 00420, 0.45 Pint",$45.44,B000BO9NOO,https://www.amazon.com/Fiberglass-Repairing-Resurfacing-Rebuilding-Hardener/dp/B000BO9NOO/ref=sr_1_227?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-227
"4"" WHT DRYER VENT WIDE MOUTH",$45.44,B00314WY0G,https://www.amazon.com/WHT-DRYER-VENT-WIDE-MOUTH/dp/B00314WY0G/ref=sr_1_228?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-228
"Brother Tape, Retail Packaging, 3/8 Inch, Black on White (TZe221)",$45.44,B004I2EDA4,https://www.amazon.com/Brother-Retail-Packaging-Black-TZe221/dp/B004I2EDA4/ref=sr_1_229?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-229
"Hot Shot's Secret Diesel Extreme, 1 Qt (Packaging May Vary) (P040432Z) Amber, 32 Fluid Ounce",$45.44,B00IUGFZJW,https://www.amazon.com/Hot-Shots-Secret-P040432Z-Fluid_Ounces/dp/B00IUGFZJW/ref=sr_1_230?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-230
"MSI B550M PRO-VDH WiFi ProSeries Motherboard (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, M.2, USB 3.2 Gen 1, Wi-Fi, D-SUB/HDMI/DP, Micro-ATX)",$45.44,B089D1YG11,https://www.amazon.com/MSI-B550M-PRO-VDH-ProSeries-Motherboard/dp/B089D1YG11/ref=sr_1_231?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-231
"FIRST ALERT AUTO5 Car Fire Extinguisher, FESA5, UL RATED 5-B:C, Red, 1-Pack",$45.44,B000P0DPGQ,https://www.amazon.com/FIRST-ALERT-AUTO5-Auto5-Auto/dp/B000P0DPGQ/ref=sr_1_232?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-232
Flash Furniture Kathryn 5-Foot Granite White Plastic Folding Training Table,$45.44,B008OTR74Q,https://www.amazon.com/Flash-Furniture-Granite-Training-RB-1860-GG/dp/B008OTR74Q/ref=sr_1_233?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-233
Logitech MK850 Performance Wireless Keyboard and Mouse Combo,$45.44,B01NAVO5PF,https://www.amazon.com/Logitech-MK850-Performance-Wireless-Keyboard/dp/B01NAVO5PF/ref=sr_1_234?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-234
"FRAM Extra Guard CA10242 Replacement Engine Air Filter for Select Ford, Lincoln, Mazda, and Mercury Models, Provides Up to 12 Months or 12,000 Miles Filter Protection",$45.44,B001C97ZVA,https://www.amazon.com/CA10242-Extra-Guard-Panel-Filter/dp/B001C97ZVA/ref=sr_1_235?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-235
"Canon PGI-280 Pigment Black Ink Tank Compatible to printer TR8520, TR7520, TS9120 Series,TS8120 Series, TS6120 Series, TS9521C, TS9520, TS8220 Series, TS6220 Series",$45.44,B074TR3F41,https://www.amazon.com/Canon-PGI-280-Pigment-Compatible-Wireless/dp/B074TR3F41/ref=sr_1_236?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-236
"Durex Condom XXL Longer & Wider Natural Latex Condoms, Extra Wide Fit, 12 Count - Ultra Fine & Lubricated (Packaging May Vary)",$45.44,B086194JZ2,https://www.amazon.com/Condoms-Durex-Natural-12Count-Eligible/dp/B086194JZ2/ref=sr_1_237?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-237
MCGARD 24157 Chrome Cone Seat Wheel Locks (M12 x 1.5 Thread Size) - 4 Locks / 1 Key,$45.44,B000CONU1K,https://www.amazon.com/McGard-24157-Chrome-Wheel-Thread/dp/B000CONU1K/ref=sr_1_238?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-238
"Audio-Technica ATH-M30x Professional Studio Monitor Headphones, Black",$45.44,B00HVLUQW8,https://www.amazon.com/Audio-Technica-ATH-M30x-Professional-Monitor-Headphones/dp/B00HVLUQW8/ref=sr_1_239?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-239
"Canon PGI-1200XL Black Compatible to iB4120,MB2120,MB2720,MB5120,MB5420 Printers",$45.44,B00NUWUHIA,https://www.amazon.com/CanonInk-PGI-1200-XL-Black-Pigment/dp/B00NUWUHIA/ref=sr_1_240?m=A3DQZEP4SGW5UA&qid=1699704060&s=merchant-items&sr=1-240
Elegant Moments Women's Opaque Burn Out Halter Mini Dress,$14.68,B002PONW7W,https://www.amazon.com/Opaque-Burn-Halter-Mini-Dress/dp/B002PONW7W/ref=sr_1_241?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-241
Elegant Moments FISHNET THIGH HI WITH LACE GARTERBELT.,$14.68,B001MXEXG6,https://www.amazon.com/FISHNET-THIGH-HI-LACE-GARTERBELT/dp/B001MXEXG6/ref=sr_1_242?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-242
Mapale 104 Micro Mini Shorts,$14.68,B07RGXQ9YF,https://www.amazon.com/Mapale-Micro-Mini-Shorts-Chambray/dp/B07RGXQ9YF/ref=sr_1_243?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-243
Key Chain WHT Floating Life,$14.68,B005Z3YMDI,https://www.amazon.com/Jim-Buoy-88-Floating-Chain-Orange/dp/B005Z3YMDI/ref=sr_1_244?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-244
Outside Inside 99929 Backpack Checkerboard,$14.68,B081DPMN5P,https://www.amazon.com/Outside-Inside-99929-Backpack-Checkerboard/dp/B081DPMN5P/ref=sr_1_245?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-245
Rene Rofe Women's Hollywood Chemise and G-String Set,$14.68,B008OQTR24,https://www.amazon.com/Rene-Rofe-Hollywood-Chemise-G-String/dp/B008OQTR24/ref=sr_1_246?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-246
"WirthCo 32251 Clip On Spout (With Clip Strip Card Retail Package), 1 Pack, Multi",$14.68,B000CQDRV6,https://www.amazon.com/WirthCo-32251-Spout-Retail-Package/dp/B000CQDRV6/ref=sr_1_247?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-247
Maretron FA-NM-ST Male Mini Straight Field Connector,$14.68,B0043K5AEO,https://www.amazon.com/Maretron-FA-NM-ST-Straight-Field-Connector/dp/B0043K5AEO/ref=sr_1_248?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-248
"Dipsters Disposable Patientwear / Swimwear, Women's Halter Top and Bikini, Medium (12 Pack)",$14.68,B00BRCHC74,https://www.amazon.com/Dipsters-Disposable-Patientwear-Swimwear-Womens/dp/B00BRCHC74/ref=sr_1_249?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-249
"Woodland Scenics Flowering Foliage Bag, Purple/100 sq. in.",$14.68,B000BL8JNS,https://www.amazon.com/Woodland-Scenics-Flowering-Foliage-Inches-Purple/dp/B000BL8JNS/ref=sr_1_250?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-250
Coquette Women's Wet Look Cross Triangle Top with Leg Harness Set,$14.68,B07WZH95F2,https://www.amazon.com/Coquette-Womens-Triangle-Harness-X-Large/dp/B07WZH95F2/ref=sr_1_251?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-251
